CodePoint Character PositionChange
00062081 00 <1,38628d0
00062081 00 >282165a259945,282165
00062082 00 <1,38628d0
00062082 00 >282165a259945,282165
00062083 00 <1,38628d0
00062083 00 >282165a259945,282165
00062084 00 <1,38628d0
00062084 00 >282165a259945,282165
00062085 00 <1,38628d0
00062085 00 >282165a259945,282165
00062086 00 <1,38628d0
00062086 00 >282165a259945,282165
00062087 00 <1,38628d0
00062087 00 >282165a259945,282165
00062088 00 <1,38628d0
00062088 00 >282165a259945,282165
00062089 00 <1,38628d0
00062089 00 >282165a259945,282165
00062090 00 <1,38628d0
00062090 00 >282165a259945,282165
00062091 00 <1,38628d0
00062091 00 >282165a259945,282165
00062092 00 <1,38628d0
00062092 00 >282165a259945,282165
00062093 00 <1,38628d0
00062093 00 >282165a259945,282165
00062094 00 <1,38628d0
00062094 00 >282165a259945,282165
00062095 00 <1,38628d0
00062095 00 >282165a259945,282165
00062096 00 <1,38628d0
00062096 00 >282165a259945,282165
00062097 00 <1,38628d0
00062097 00 >282165a259945,282165
00062098 00 <1,38628d0
00062098 00 >282165a259945,282165
00062099 00 <1,38628d0
00062099 00 >282165a259945,282165
00062100 00 <1,38628d0
00062100 00 >282165a259945,282165
00062101 00 <1,38628d0
00062101 00 >282165a259945,282165
00062102 00 <1,38628d0
00062102 00 >282165a259945,282165
00062103 00 <1,38628d0
00062103 00 >282165a259945,282165
00062104 00 <1,38628d0
00062104 00 >282165a259945,282165
00062105 00 <1,38628d0
00062105 00 >282165a259945,282165
00062106 00 <1,38628d0
00062106 00 >282165a259945,282165
00062107 00 <1,38628d0
00062107 00 >282165a259945,282165
00062108 00 <1,38628d0
00062108 00 >282165a259945,282165
00062109 00 <1,38628d0
00062109 00 >282165a259945,282165
00062110 00 <1,38628d0
00062110 00 >282165a259945,282165
00062111 00 <1,38628d0
00062111 00 >282165a259945,282165
00062112 00 <1,38628d0
00062112 00 >282165a259945,282165
00062113 00 <1,38628d0
00062113 00 >282165a259945,282165
00062114 00 <1,38628d0
00062114 00 >282165a259945,282165
00062115 00 <1,38628d0
00062115 00 >282165a259945,282165
00062116 00 <1,38628d0
00062116 00 >282165a259945,282165
00062117 00 <1,38628d0
00062117 00 >282165a259945,282165
00062118 00 <1,38628d0
00062118 00 >282165a259945,282165
00062119 00 <1,38628d0
00062119 00 >282165a259945,282165
00062120 00 <1,38628d0
00062120 00 >282165a259945,282165
00062121 00 <1,38628d0
00062121 00 >282165a259945,282165
00062122 00 <1,38628d0
00062122 00 >282165a259945,282165
00062123 00 <1,38628d0
00062123 00 >282165a259945,282165
00062124 00 <1,38628d0
00062124 00 >282165a259945,282165
00062125 00 <1,38628d0
00062125 00 >282165a259945,282165
00062126 00 <1,38628d0
00062126 00 >282165a259945,282165
00062127 00 <1,38628d0
00062127 00 >282165a259945,282165
00062128 00 <1,38628d0
00062128 00 >282165a259945,282165
00062129 00 <1,38628d0
00062129 00 >282165a259945,282165
00062130 00 <1,38628d0
00062130 00 >282165a259945,282165
00062131 00 <1,38628d0
00062131 00 >282165a259945,282165
00062132 00 <1,38628d0
00062132 00 >282165a259945,282165
00062133 00 <1,38628d0
00062133 00 >282165a259945,282165
00062134 00 <1,38628d0
00062134 00 >282165a259945,282165
00062135 00 <1,38628d0
00062135 00 >282165a259945,282165
00062136 00 <1,38628d0
00062136 00 >282165a259945,282165
00062137 00 <1,38628d0
00062137 00 >282165a259945,282165
00062138 00 <1,38628d0
00062138 00 >282165a259945,282165
00062139 00 <1,38628d0
00062139 00 >282165a259945,282165
00062140 00 <1,38628d0
00062140 00 >282165a259945,282165
00062141 00 <1,38628d0
00062141 00 >282165a259945,282165
00062142 00 <1,38628d0
00062142 00 >282165a259945,282165
00062143 00 <1,38628d0
00062143 00 >282165a259945,282165
00062144 00 <1,38628d0
00062144 00 >282165a259945,282165
00062145 00 <1,38628d0
00062145 00 >282165a259945,282165
00062146 00 <1,38628d0
00062146 00 >282165a259945,282165
00062147 00 <1,38628d0
00062147 00 >282165a259945,282165
00062148 00 <1,38628d0
00062148 00 >282165a259945,282165
00062149 00 <1,38628d0
00062149 00 >282165a259945,282165
00062150 00 <1,38628d0
00062150 00 >282165a259945,282165
00062151 00 <1,38628d0
00062151 00 >282165a259945,282165
00062152 00 <1,38628d0
00062152 00 >282165a259945,282165
00062153 00 <1,38628d0
00062153 00 >282165a259945,282165
00062154 00 <1,38628d0
00062154 00 >282165a259945,282165
00062155 00 <1,38628d0
00062155 00 >282165a259945,282165
00062156 00 <1,38628d0
00062156 00 >282165a259945,282165
00062157 00 <1,38628d0
00062157 00 >282165a259945,282165
00062158 00 <1,38628d0
00062158 00 >282165a259945,282165
00062159 00 <1,38628d0
00062159 00 >282165a259945,282165
00062160 00 <1,38628d0
00062160 00 >282165a259945,282165
00062161 00 <1,38628d0
00062161 00 >282165a259945,282165
00062162 00 <1,38628d0
00062162 00 >282165a259945,282165
00062163 00 <1,38628d0
00062163 00 >282165a259945,282165
00062164 00 <1,38628d0
00062164 00 >282165a259945,282165
00062165 00 <1,38628d0
00062165 00 >282165a259945,282165
00062166 00 <1,38628d0
00062166 00 >282165a259945,282165
00062167 00 <1,38628d0
00062167 00 >282165a259945,282165
00062168 00 <1,38628d0
00062168 00 >282165a259945,282165
00062169 00 <1,38628d0
00062169 00 >282165a259945,282165
00062170 00 <1,38628d0
00062170 00 >282165a259945,282165
