
# Filtering out patterns with more than 20,000 distinct codepoints to preserve version control sanity.
#   Exceptions:
#   - full data for Basic Latin and Latin-1 Supplement blocks, aka ASCII & ISO-8859-1
#   - full data for pattern S-199, aka single-character strings
# 
# Filtered Pattern ID (total count of distinct codepoints in diff output), Pattern ID (codepoints), etc:
#   S-326 (22282x), S-585 (22435x), S-423 (22461x), S-426 (22432x), S-323 (22311x), S-324 (22311x), S-424 (22461x), S-583 (22283x), S-481 (22279x), S-420 (22406x) 

# CodePoint UnicodeBlock PatternID String PositionChange
00fe83 FE70 S-354  ﺃﺃ -21338864,48+21338904,78:-21339180,56+21339338,26
00fe83 FE70 S-356 クﺃﺃ -21338864,48+21338904,78:-21339180,56+21339338,26
00fe83 FE70 S-400 ﺃﺃBB -21338966,156+21339066,244:-21339294,139+21339392,41
00fe83 FE70 S-401 ﺃﺃOO -21338966,156+21339066,244:-21339294,139+21339392,41
00fe83 FE70 S-402 ﺃﺃ33 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe83 FE70 S-403 ﺃﺃ.. -21338864,48+21338904,78:-21339180,56+21339338,26
00fe83 FE70 S-404 ﺃﺃ   -21338864,48+21338904,78:-21339180,56+21339338,26
00fe83 FE70 S-405 ﺃﺃ様様 -21339464,41+21339464,33:-21339513,17+21339505,35
00fe83 FE70 S-406 ﺃﺃクク -21338864,48+21338904,78:-21339180,56+21339338,26
00fe83 FE70 S-410 BﺃﺃB -18225152,21+18225152,29:-18225176,567+18225184,563
00fe83 FE70 S-411 OﺃﺃO -21232415,21+21232415,29:-21232439,567+21232447,563
00fe83 FE70 S-412 3ﺃﺃ3 -14381909,21+14381909,29:-14381933,567+14381941,563
00fe83 FE70 S-413 .ﺃﺃ. -21338864,48+21338904,78:-21339180,56+21339338,26
00fe83 FE70 S-414  ﺃﺃ  -21338864,48+21338904,78:-21339180,56+21339338,26
00fe83 FE70 S-415 様ﺃﺃ様 -23160985,578+23160985,578
00fe83 FE70 S-416 クﺃﺃク -21338864,48+21338904,78:-21339180,56+21339338,26
00fe83 FE70 S-480 3BﺃB -14289348,42+14289348,44
00fe83 FE70 S-580 BBﺃﺃ	 -18110047,1170+18110047,1170
00fe83 FE70 S-581 	BBﺃﺃ -18110047,1170+18110047,1170
00fe83 FE70 S-582 BB-ﺃﺃ -18110047,1170+18110047,1170
00fe83 FE70 S-584 ﺃﺃ.33 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe84 FE70 S-203 ﺄ. -21338864,48+21338904,78
00fe84 FE70 S-204 ﺄ  -21338864,48+21338904,78
00fe84 FE70 S-303 ﺄ.. -21338864,48+21338904,78
00fe84 FE70 S-304 ﺄ   -21338864,48+21338904,78
00fe84 FE70 S-313 .ﺄ. -21338864,48+21338904,78
00fe84 FE70 S-314  ﺄ  -21338864,48+21338904,78
00fe84 FE70 S-330 ﺄﺄB -21338966,156+21339066,244:-21339294,139+21339392,41
00fe84 FE70 S-331 ﺄﺄO -21338966,156+21339066,244:-21339294,139+21339392,41
00fe84 FE70 S-332 ﺄﺄ3 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe84 FE70 S-333 ﺄﺄ. -21338864,48+21338904,78:-21339180,56+21339338,26
00fe84 FE70 S-334 ﺄﺄ  -21338864,48+21338904,78:-21339180,56+21339338,26
00fe84 FE70 S-335 ﺄﺄ様 -21339464,41+21339464,33
00fe84 FE70 S-336 ﺄﺄク -21338864,48+21338904,78:-21339180,56+21339338,26
00fe84 FE70 S-353 .ﺄﺄ -21338864,48+21338904,78:-21339180,56+21339338,26
00fe84 FE70 S-354  ﺄﺄ -21338864,48+21338904,78:-21339180,56+21339338,26
00fe84 FE70 S-356 クﺄﺄ -21338864,48+21338904,78:-21339180,56+21339338,26
00fe84 FE70 S-400 ﺄﺄBB -21338966,156+21339066,244:-21339294,139+21339392,41
00fe84 FE70 S-401 ﺄﺄOO -21338966,156+21339066,244:-21339294,139+21339392,41
00fe84 FE70 S-402 ﺄﺄ33 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe84 FE70 S-403 ﺄﺄ.. -21338864,48+21338904,78:-21339180,56+21339338,26
00fe84 FE70 S-404 ﺄﺄ   -21338864,48+21338904,78:-21339180,56+21339338,26
00fe84 FE70 S-405 ﺄﺄ様様 -21339464,41+21339464,33:-21339513,17+21339505,35
00fe84 FE70 S-406 ﺄﺄクク -21338864,48+21338904,78:-21339180,56+21339338,26
00fe84 FE70 S-410 BﺄﺄB -18225152,21+18225152,29:-18225176,567+18225184,563
00fe84 FE70 S-411 OﺄﺄO -21232415,21+21232415,29:-21232439,567+21232447,563
00fe84 FE70 S-412 3ﺄﺄ3 -14381909,21+14381909,29:-14381933,567+14381941,563
00fe84 FE70 S-413 .ﺄﺄ. -21338864,48+21338904,78:-21339180,56+21339338,26
00fe84 FE70 S-414  ﺄﺄ  -21338864,48+21338904,78:-21339180,56+21339338,26
00fe84 FE70 S-415 様ﺄﺄ様 -23160985,578+23160985,578
00fe84 FE70 S-416 クﺄﺄク -21338864,48+21338904,78:-21339180,56+21339338,26
00fe84 FE70 S-480 3BﺄB -14289348,42+14289348,44
00fe84 FE70 S-580 BBﺄﺄ	 -18110047,1170+18110047,1170
00fe84 FE70 S-581 	BBﺄﺄ -18110047,1170+18110047,1170
00fe84 FE70 S-582 BB-ﺄﺄ -18110047,1170+18110047,1170
00fe84 FE70 S-584 ﺄﺄ.33 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe85 FE70 S-203 ﺅ. -21349613,48+21349623,78
00fe85 FE70 S-204 ﺅ  -21349613,48+21349623,78
00fe85 FE70 S-303 ﺅ.. -21349613,48+21349623,78
00fe85 FE70 S-304 ﺅ   -21349613,48+21349623,78
00fe85 FE70 S-313 .ﺅ. -21349613,48+21349623,78
00fe85 FE70 S-314  ﺅ  -21349613,48+21349623,78
00fe85 FE70 S-330 ﺅﺅB -21349664,102+21349704,162:-21349824,97+21349894,27
00fe85 FE70 S-331 ﺅﺅO -21349664,102+21349704,162:-21349824,97+21349894,27
00fe85 FE70 S-332 ﺅﺅ3 -21349664,102+21349704,162:-21349824,97+21349894,27
00fe85 FE70 S-333 ﺅﺅ. -21349613,48+21349623,78:-21349767,56+21349867,26
00fe85 FE70 S-334 ﺅﺅ  -21349613,48+21349623,78:-21349767,56+21349867,26
00fe85 FE70 S-335 ﺅﺅ様 -21349934,23+21349934,19
00fe85 FE70 S-336 ﺅﺅク -21349613,48+21349623,78:-21349767,56+21349867,26
00fe85 FE70 S-353 .ﺅﺅ -21349613,48+21349623,78:-21349767,56+21349867,26
00fe85 FE70 S-354  ﺅﺅ -21349613,48+21349623,78:-21349767,56+21349867,26
00fe85 FE70 S-356 クﺅﺅ -21349613,48+21349623,78:-21349767,56+21349867,26
00fe85 FE70 S-400 ﺅﺅBB -21349664,102+21349704,162:-21349824,97+21349894,27
00fe85 FE70 S-401 ﺅﺅOO -21349664,102+21349704,162:-21349824,97+21349894,27
00fe85 FE70 S-402 ﺅﺅ33 -21349664,102+21349704,162:-21349824,97+21349894,27
00fe85 FE70 S-403 ﺅﺅ.. -21349613,48+21349623,78:-21349767,56+21349867,26
00fe85 FE70 S-404 ﺅﺅ   -21349613,48+21349623,78:-21349767,56+21349867,26
00fe85 FE70 S-405 ﺅﺅ様様 -21349934,23+21349934,19:-21349959,85+21349955,15
00fe85 FE70 S-406 ﺅﺅクク -21349613,48+21349623,78:-21349767,56+21349867,26
00fe85 FE70 S-410 BﺅﺅB -18225761,207+18225773,195
00fe85 FE70 S-411 OﺅﺅO -21233024,207+21233036,195
00fe85 FE70 S-412 3ﺅﺅ3 -14382518,207+14382530,195
00fe85 FE70 S-413 .ﺅﺅ. -21349613,48+21349623,78:-21349767,56+21349867,26
00fe85 FE70 S-414  ﺅﺅ  -21349613,48+21349623,78:-21349767,56+21349867,26
00fe85 FE70 S-415 様ﺅﺅ様 -23161578,145+23161578,145
00fe85 FE70 S-416 クﺅﺅク -21349613,48+21349623,78:-21349767,56+21349867,26
00fe85 FE70 S-480 3BﺅB -14290032,54+14290034,52
00fe85 FE70 S-580 BBﺅﺅ	 -18110047,1170+18110047,1170
00fe85 FE70 S-581 	BBﺅﺅ -18110047,1170+18110047,1170
00fe85 FE70 S-582 BB-ﺅﺅ -18110047,1170+18110047,1170
00fe85 FE70 S-584 ﺅﺅ.33 -21349664,102+21349704,162:-21349824,97+21349894,27
00fe86 FE70 S-203 ﺆ. -21349613,48+21349623,78
00fe86 FE70 S-204 ﺆ  -21349613,48+21349623,78
00fe86 FE70 S-303 ﺆ.. -21349613,48+21349623,78
00fe86 FE70 S-304 ﺆ   -21349613,48+21349623,78
00fe86 FE70 S-313 .ﺆ. -21349613,48+21349623,78
00fe86 FE70 S-314  ﺆ  -21349613,48+21349623,78
00fe86 FE70 S-330 ﺆﺆB -21349664,102+21349704,162:-21349824,97+21349894,27
00fe86 FE70 S-331 ﺆﺆO -21349664,102+21349704,162:-21349824,97+21349894,27
00fe86 FE70 S-332 ﺆﺆ3 -21349664,102+21349704,162:-21349824,97+21349894,27
00fe86 FE70 S-333 ﺆﺆ. -21349613,48+21349623,78:-21349767,56+21349867,26
00fe86 FE70 S-334 ﺆﺆ  -21349613,48+21349623,78:-21349767,56+21349867,26
00fe86 FE70 S-335 ﺆﺆ様 -21349934,23+21349934,19
00fe86 FE70 S-336 ﺆﺆク -21349613,48+21349623,78:-21349767,56+21349867,26
00fe86 FE70 S-353 .ﺆﺆ -21349613,48+21349623,78:-21349767,56+21349867,26
00fe86 FE70 S-354  ﺆﺆ -21349613,48+21349623,78:-21349767,56+21349867,26
00fe86 FE70 S-356 クﺆﺆ -21349613,48+21349623,78:-21349767,56+21349867,26
00fe86 FE70 S-400 ﺆﺆBB -21349664,102+21349704,162:-21349824,97+21349894,27
00fe86 FE70 S-401 ﺆﺆOO -21349664,102+21349704,162:-21349824,97+21349894,27
00fe86 FE70 S-402 ﺆﺆ33 -21349664,102+21349704,162:-21349824,97+21349894,27
00fe86 FE70 S-403 ﺆﺆ.. -21349613,48+21349623,78:-21349767,56+21349867,26
00fe86 FE70 S-404 ﺆﺆ   -21349613,48+21349623,78:-21349767,56+21349867,26
00fe86 FE70 S-405 ﺆﺆ様様 -21349934,23+21349934,19:-21349959,85+21349955,15
00fe86 FE70 S-406 ﺆﺆクク -21349613,48+21349623,78:-21349767,56+21349867,26
00fe86 FE70 S-410 BﺆﺆB -18225761,207+18225773,195
00fe86 FE70 S-411 OﺆﺆO -21233024,207+21233036,195
00fe86 FE70 S-412 3ﺆﺆ3 -14382518,207+14382530,195
00fe86 FE70 S-413 .ﺆﺆ. -21349613,48+21349623,78:-21349767,56+21349867,26
00fe86 FE70 S-414  ﺆﺆ  -21349613,48+21349623,78:-21349767,56+21349867,26
00fe86 FE70 S-415 様ﺆﺆ様 -23161578,145+23161578,145
00fe86 FE70 S-416 クﺆﺆク -21349613,48+21349623,78:-21349767,56+21349867,26
00fe86 FE70 S-480 3BﺆB -14290032,54+14290034,52
00fe86 FE70 S-580 BBﺆﺆ	 -18110047,1170+18110047,1170
00fe86 FE70 S-581 	BBﺆﺆ -18110047,1170+18110047,1170
00fe86 FE70 S-582 BB-ﺆﺆ -18110047,1170+18110047,1170
00fe86 FE70 S-584 ﺆﺆ.33 -21349664,102+21349704,162:-21349824,97+21349894,27
00fe87 FE70 S-203 ﺇ. -21338915,48+21338985,78
00fe87 FE70 S-204 ﺇ  -21338915,48+21338985,78
00fe87 FE70 S-303 ﺇ.. -21338915,48+21338985,78
00fe87 FE70 S-304 ﺇ   -21338915,48+21338985,78
00fe87 FE70 S-313 .ﺇ. -21338915,48+21338985,78
00fe87 FE70 S-314  ﺇ  -21338915,48+21338985,78
00fe87 FE70 S-330 ﺇﺇB -21338966,156+21339066,244:-21339294,139+21339392,41
00fe87 FE70 S-331 ﺇﺇO -21338966,156+21339066,244:-21339294,139+21339392,41
00fe87 FE70 S-332 ﺇﺇ3 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe87 FE70 S-333 ﺇﺇ. -21338915,48+21338985,78:-21339237,56+21339365,26
00fe87 FE70 S-334 ﺇﺇ  -21338915,48+21338985,78:-21339237,56+21339365,26
00fe87 FE70 S-335 ﺇﺇ様 -21339464,41+21339464,33
00fe87 FE70 S-336 ﺇﺇク -21338915,48+21338985,78:-21339237,56+21339365,26
00fe87 FE70 S-353 .ﺇﺇ -21338915,48+21338985,78:-21339237,56+21339365,26
00fe87 FE70 S-354  ﺇﺇ -21338915,48+21338985,78:-21339237,56+21339365,26
00fe87 FE70 S-356 クﺇﺇ -21338915,48+21338985,78:-21339237,56+21339365,26
00fe87 FE70 S-400 ﺇﺇBB -21338966,156+21339066,244:-21339294,139+21339392,41
00fe87 FE70 S-401 ﺇﺇOO -21338966,156+21339066,244:-21339294,139+21339392,41
00fe87 FE70 S-402 ﺇﺇ33 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe87 FE70 S-403 ﺇﺇ.. -21338915,48+21338985,78:-21339237,56+21339365,26
00fe87 FE70 S-404 ﺇﺇ   -21338915,48+21338985,78:-21339237,56+21339365,26
00fe87 FE70 S-405 ﺇﺇ様様 -21339464,41+21339464,33:-21339513,17+21339505,35
00fe87 FE70 S-406 ﺇﺇクク -21338915,48+21338985,78:-21339237,56+21339365,26
00fe87 FE70 S-410 BﺇﺇB -18225152,21+18225152,29:-18225176,567+18225184,563
00fe87 FE70 S-411 OﺇﺇO -21232415,21+21232415,29:-21232439,567+21232447,563
00fe87 FE70 S-412 3ﺇﺇ3 -14381909,21+14381909,29:-14381933,567+14381941,563
00fe87 FE70 S-413 .ﺇﺇ. -21338915,48+21338985,78:-21339237,56+21339365,26
00fe87 FE70 S-414  ﺇﺇ  -21338915,48+21338985,78:-21339237,56+21339365,26
00fe87 FE70 S-415 様ﺇﺇ様 -23160985,578+23160985,578
00fe87 FE70 S-416 クﺇﺇク -21338915,48+21338985,78:-21339237,56+21339365,26
00fe87 FE70 S-480 3BﺇB -14289348,42+14289348,44
00fe87 FE70 S-580 BBﺇﺇ	 -18110047,1170+18110047,1170
00fe87 FE70 S-581 	BBﺇﺇ -18110047,1170+18110047,1170
00fe87 FE70 S-582 BB-ﺇﺇ -18110047,1170+18110047,1170
00fe87 FE70 S-584 ﺇﺇ.33 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe88 FE70 S-203 ﺈ. -21338915,48+21338985,78
00fe88 FE70 S-204 ﺈ  -21338915,48+21338985,78
00fe88 FE70 S-303 ﺈ.. -21338915,48+21338985,78
00fe88 FE70 S-304 ﺈ   -21338915,48+21338985,78
00fe88 FE70 S-313 .ﺈ. -21338915,48+21338985,78
00fe88 FE70 S-314  ﺈ  -21338915,48+21338985,78
00fe88 FE70 S-330 ﺈﺈB -21338966,156+21339066,244:-21339294,139+21339392,41
00fe88 FE70 S-331 ﺈﺈO -21338966,156+21339066,244:-21339294,139+21339392,41
00fe88 FE70 S-332 ﺈﺈ3 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe88 FE70 S-333 ﺈﺈ. -21338915,48+21338985,78:-21339237,56+21339365,26
00fe88 FE70 S-334 ﺈﺈ  -21338915,48+21338985,78:-21339237,56+21339365,26
00fe88 FE70 S-335 ﺈﺈ様 -21339464,41+21339464,33
00fe88 FE70 S-336 ﺈﺈク -21338915,48+21338985,78:-21339237,56+21339365,26
00fe88 FE70 S-353 .ﺈﺈ -21338915,48+21338985,78:-21339237,56+21339365,26
00fe88 FE70 S-354  ﺈﺈ -21338915,48+21338985,78:-21339237,56+21339365,26
00fe88 FE70 S-356 クﺈﺈ -21338915,48+21338985,78:-21339237,56+21339365,26
00fe88 FE70 S-400 ﺈﺈBB -21338966,156+21339066,244:-21339294,139+21339392,41
00fe88 FE70 S-401 ﺈﺈOO -21338966,156+21339066,244:-21339294,139+21339392,41
00fe88 FE70 S-402 ﺈﺈ33 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe88 FE70 S-403 ﺈﺈ.. -21338915,48+21338985,78:-21339237,56+21339365,26
00fe88 FE70 S-404 ﺈﺈ   -21338915,48+21338985,78:-21339237,56+21339365,26
00fe88 FE70 S-405 ﺈﺈ様様 -21339464,41+21339464,33:-21339513,17+21339505,35
00fe88 FE70 S-406 ﺈﺈクク -21338915,48+21338985,78:-21339237,56+21339365,26
00fe88 FE70 S-410 BﺈﺈB -18225152,21+18225152,29:-18225176,567+18225184,563
00fe88 FE70 S-411 OﺈﺈO -21232415,21+21232415,29:-21232439,567+21232447,563
00fe88 FE70 S-412 3ﺈﺈ3 -14381909,21+14381909,29:-14381933,567+14381941,563
00fe88 FE70 S-413 .ﺈﺈ. -21338915,48+21338985,78:-21339237,56+21339365,26
00fe88 FE70 S-414  ﺈﺈ  -21338915,48+21338985,78:-21339237,56+21339365,26
00fe88 FE70 S-415 様ﺈﺈ様 -23160985,578+23160985,578
00fe88 FE70 S-416 クﺈﺈク -21338915,48+21338985,78:-21339237,56+21339365,26
00fe88 FE70 S-480 3BﺈB -14289348,42+14289348,44
00fe88 FE70 S-580 BBﺈﺈ	 -18110047,1170+18110047,1170
00fe88 FE70 S-581 	BBﺈﺈ -18110047,1170+18110047,1170
00fe88 FE70 S-582 BB-ﺈﺈ -18110047,1170+18110047,1170
00fe88 FE70 S-584 ﺈﺈ.33 -21338966,156+21339066,244:-21339294,139+21339392,41
00fe89 FE70 S-200 ﺉB -21350181,228+21350323,145:-21350411,26+21350470,99
00fe89 FE70 S-201 ﺉO -21350181,228+21350323,145:-21350411,26+21350470,99
00fe89 FE70 S-203 ﺉ. -21350181,228+21350323,145
00fe89 FE70 S-204 ﺉ  -21350181,228+21350323,145
00fe89 FE70 S-299 ﺉﺉ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe89 FE70 S-300 ﺉBB -21350181,228+21350323,145:-21350411,26+21350470,99
00fe89 FE70 S-301 ﺉOO -21350181,228+21350323,145:-21350411,26+21350470,99
00fe89 FE70 S-303 ﺉ.. -21350181,228+21350323,145
00fe89 FE70 S-304 ﺉ   -21350181,228+21350323,145
00fe89 FE70 S-313 .ﺉ. -21350181,228+21350323,145
00fe89 FE70 S-314  ﺉ  -21350181,228+21350323,145
00fe89 FE70 S-332 ﺉﺉ3 -21350181,228+21350323,145
00fe89 FE70 S-333 ﺉﺉ. -21350181,228+21350323,145
00fe89 FE70 S-334 ﺉﺉ  -21350181,228+21350323,145
00fe89 FE70 S-335 ﺉﺉ様 -21350447,20+21350579,16
00fe89 FE70 S-336 ﺉﺉク -21350181,228+21350323,145
00fe89 FE70 S-340 ﺉBﺉ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe89 FE70 S-341 ﺉOﺉ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe89 FE70 S-342 ﺉ3ﺉ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe89 FE70 S-343 ﺉ.ﺉ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe89 FE70 S-344 ﺉ ﺉ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe89 FE70 S-346 ﺉクﺉ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe89 FE70 S-350 Bﺉﺉ -18225761,207+18225773,195
00fe89 FE70 S-351 Oﺉﺉ -21233024,207+21233036,195
00fe89 FE70 S-352 3ﺉﺉ -14382518,207+14382530,195
00fe89 FE70 S-353 .ﺉﺉ -21350181,228+21350323,145
00fe89 FE70 S-354  ﺉﺉ -21350181,228+21350323,145
00fe89 FE70 S-356 クﺉﺉ -21350181,228+21350323,145
00fe89 FE70 S-403 ﺉﺉ.. -21350181,228+21350323,145
00fe89 FE70 S-404 ﺉﺉ   -21350181,228+21350323,145
00fe89 FE70 S-405 ﺉﺉ様様 -21350447,20+21350579,16:-21350468,95+21350596,14
00fe89 FE70 S-406 ﺉﺉクク -21350181,228+21350323,145
00fe89 FE70 S-413 .ﺉﺉ. -21350181,228+21350323,145
00fe89 FE70 S-414  ﺉﺉ  -21350181,228+21350323,145
00fe89 FE70 S-415 様ﺉﺉ様 -23161730,69+23161730,69
00fe89 FE70 S-416 クﺉﺉク -21350181,228+21350323,145
00fe89 FE70 S-480 3BﺉB -14290120,146+14290122,144
00fe89 FE70 S-581 	BBﺉﺉ -18110047,1170+18110047,1170
00fe8a FE70 S-200 ﺊB -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8a FE70 S-201 ﺊO -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8a FE70 S-203 ﺊ. -21350181,228+21350323,145
00fe8a FE70 S-204 ﺊ  -21350181,228+21350323,145
00fe8a FE70 S-299 ﺊﺊ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8a FE70 S-300 ﺊBB -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8a FE70 S-301 ﺊOO -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8a FE70 S-303 ﺊ.. -21350181,228+21350323,145
00fe8a FE70 S-304 ﺊ   -21350181,228+21350323,145
00fe8a FE70 S-313 .ﺊ. -21350181,228+21350323,145
00fe8a FE70 S-314  ﺊ  -21350181,228+21350323,145
00fe8a FE70 S-332 ﺊﺊ3 -21350181,228+21350323,145
00fe8a FE70 S-333 ﺊﺊ. -21350181,228+21350323,145
00fe8a FE70 S-334 ﺊﺊ  -21350181,228+21350323,145
00fe8a FE70 S-335 ﺊﺊ様 -21350447,20+21350579,16
00fe8a FE70 S-336 ﺊﺊク -21350181,228+21350323,145
00fe8a FE70 S-340 ﺊBﺊ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8a FE70 S-341 ﺊOﺊ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8a FE70 S-342 ﺊ3ﺊ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8a FE70 S-343 ﺊ.ﺊ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8a FE70 S-344 ﺊ ﺊ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8a FE70 S-346 ﺊクﺊ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8a FE70 S-350 Bﺊﺊ -18225761,207+18225773,195
00fe8a FE70 S-351 Oﺊﺊ -21233024,207+21233036,195
00fe8a FE70 S-352 3ﺊﺊ -14382518,207+14382530,195
00fe8a FE70 S-353 .ﺊﺊ -21350181,228+21350323,145
00fe8a FE70 S-354  ﺊﺊ -21350181,228+21350323,145
00fe8a FE70 S-356 クﺊﺊ -21350181,228+21350323,145
00fe8a FE70 S-403 ﺊﺊ.. -21350181,228+21350323,145
00fe8a FE70 S-404 ﺊﺊ   -21350181,228+21350323,145
00fe8a FE70 S-405 ﺊﺊ様様 -21350447,20+21350579,16:-21350468,95+21350596,14
00fe8a FE70 S-406 ﺊﺊクク -21350181,228+21350323,145
00fe8a FE70 S-413 .ﺊﺊ. -21350181,228+21350323,145
00fe8a FE70 S-414  ﺊﺊ  -21350181,228+21350323,145
00fe8a FE70 S-415 様ﺊﺊ様 -23161730,69+23161730,69
00fe8a FE70 S-416 クﺊﺊク -21350181,228+21350323,145
00fe8a FE70 S-480 3BﺊB -14290120,146+14290122,144
00fe8a FE70 S-581 	BBﺊﺊ -18110047,1170+18110047,1170
00fe8b FE70 S-200 ﺋB -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8b FE70 S-201 ﺋO -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8b FE70 S-203 ﺋ. -21350181,228+21350323,145
00fe8b FE70 S-204 ﺋ  -21350181,228+21350323,145
00fe8b FE70 S-299 ﺋﺋ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8b FE70 S-300 ﺋBB -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8b FE70 S-301 ﺋOO -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8b FE70 S-303 ﺋ.. -21350181,228+21350323,145
00fe8b FE70 S-304 ﺋ   -21350181,228+21350323,145
00fe8b FE70 S-313 .ﺋ. -21350181,228+21350323,145
00fe8b FE70 S-314  ﺋ  -21350181,228+21350323,145
00fe8b FE70 S-332 ﺋﺋ3 -21350181,228+21350323,145
00fe8b FE70 S-333 ﺋﺋ. -21350181,228+21350323,145
00fe8b FE70 S-334 ﺋﺋ  -21350181,228+21350323,145
00fe8b FE70 S-335 ﺋﺋ様 -21350447,20+21350579,16
00fe8b FE70 S-336 ﺋﺋク -21350181,228+21350323,145
00fe8b FE70 S-340 ﺋBﺋ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8b FE70 S-341 ﺋOﺋ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8b FE70 S-342 ﺋ3ﺋ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8b FE70 S-343 ﺋ.ﺋ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8b FE70 S-344 ﺋ ﺋ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8b FE70 S-346 ﺋクﺋ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8b FE70 S-350 Bﺋﺋ -18225761,207+18225773,195
00fe8b FE70 S-351 Oﺋﺋ -21233024,207+21233036,195
00fe8b FE70 S-352 3ﺋﺋ -14382518,207+14382530,195
00fe8b FE70 S-353 .ﺋﺋ -21350181,228+21350323,145
00fe8b FE70 S-354  ﺋﺋ -21350181,228+21350323,145
00fe8b FE70 S-356 クﺋﺋ -21350181,228+21350323,145
00fe8b FE70 S-403 ﺋﺋ.. -21350181,228+21350323,145
00fe8b FE70 S-404 ﺋﺋ   -21350181,228+21350323,145
00fe8b FE70 S-405 ﺋﺋ様様 -21350447,20+21350579,16:-21350468,95+21350596,14
00fe8b FE70 S-406 ﺋﺋクク -21350181,228+21350323,145
00fe8b FE70 S-413 .ﺋﺋ. -21350181,228+21350323,145
00fe8b FE70 S-414  ﺋﺋ  -21350181,228+21350323,145
00fe8b FE70 S-415 様ﺋﺋ様 -23161730,69+23161730,69
00fe8b FE70 S-416 クﺋﺋク -21350181,228+21350323,145
00fe8b FE70 S-480 3BﺋB -14290120,146+14290122,144
00fe8b FE70 S-581 	BBﺋﺋ -18110047,1170+18110047,1170
00fe8c FE70 S-200 ﺌB -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8c FE70 S-201 ﺌO -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8c FE70 S-203 ﺌ. -21350181,228+21350323,145
00fe8c FE70 S-204 ﺌ  -21350181,228+21350323,145
00fe8c FE70 S-299 ﺌﺌ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8c FE70 S-300 ﺌBB -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8c FE70 S-301 ﺌOO -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8c FE70 S-303 ﺌ.. -21350181,228+21350323,145
00fe8c FE70 S-304 ﺌ   -21350181,228+21350323,145
00fe8c FE70 S-313 .ﺌ. -21350181,228+21350323,145
00fe8c FE70 S-314  ﺌ  -21350181,228+21350323,145
00fe8c FE70 S-332 ﺌﺌ3 -21350181,228+21350323,145
00fe8c FE70 S-333 ﺌﺌ. -21350181,228+21350323,145
00fe8c FE70 S-334 ﺌﺌ  -21350181,228+21350323,145
00fe8c FE70 S-335 ﺌﺌ様 -21350447,20+21350579,16
00fe8c FE70 S-336 ﺌﺌク -21350181,228+21350323,145
00fe8c FE70 S-340 ﺌBﺌ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8c FE70 S-341 ﺌOﺌ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8c FE70 S-342 ﺌ3ﺌ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8c FE70 S-343 ﺌ.ﺌ -21350181,228+21350323,145:-21350411,26+21350470,99
00fe8c FE70 S-344 ﺌ ﺌ -21350181,228+21350323,145:-21350411,26+21350470,99
